Sample Names	MutationType	ID83A	ID83B
TCGA-BH-A18T-01	3:Del:R:0	0.0012540676690924856	0.9987459323309076
TCGA-BH-A18T-01	3:Del:R:1	4.56864060357571e-06	0.9999954313593965
TCGA-BH-A18T-01	3:Del:R:2	7.161992002193752e-05	0.999928380079978
TCGA-BH-A18T-01	3:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	3:Del:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	3:Del:R:5	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	4:Del:R:0	3.660401195184781e-07	0.9999996339598806
TCGA-BH-A18T-01	4:Del:R:1	0.00566153265967181	0.9943384673403283
TCGA-BH-A18T-01	4:Del:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	4:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	4:Del:R:4	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	4:Del:R:5	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	5:Del:R:0	7.462723783220426e-10	0.9999999992537277
TCGA-BH-A18T-01	5:Del:R:1	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	5:Del:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	5:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	5:Del:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	5:Del:R:5	0.019739977601613577	0.9802600223983865
TCGA-BH-A18T-01	2:Ins:R:0	2.0795219726309343e-06	0.9999979204780274
TCGA-BH-A18T-01	2:Ins:R:1	1.0737329308470865e-06	0.9999989262670691
TCGA-BH-A18T-01	2:Ins:R:2	1.7962233684150355e-06	0.9999982037766316
TCGA-BH-A18T-01	2:Ins:R:3	0.0009417855906879805	0.9990582144093121
TCGA-BH-A18T-01	2:Ins:R:4	0.00012060581724939326	0.9998793941827505
TCGA-BH-A18T-01	2:Ins:R:5	3.087768628173023e-05	0.9999691223137183
TCGA-BH-A18T-01	3:Ins:R:0	3.1108338612800713e-06	0.9999968891661386
TCGA-BH-A18T-01	3:Ins:R:1	4.094166822152365e-06	0.9999959058331778
TCGA-BH-A18T-01	3:Ins:R:2	0.0009058000319700254	0.99909419996803
TCGA-BH-A18T-01	3:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	3:Ins:R:4	0.00023260221004072493	0.9997673977899594
TCGA-BH-A18T-01	3:Ins:R:5	0.006203345800770032	0.9937966541992299
TCGA-BH-A18T-01	4:Ins:R:0	5.936047687735196e-06	0.9999940639523122
TCGA-BH-A18T-01	4:Ins:R:1	2.680332573952737e-06	0.999997319667426
TCGA-BH-A18T-01	4:Ins:R:2	2.479936246927781e-05	0.9999752006375306
TCGA-BH-A18T-01	4:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	4:Ins:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	4:Ins:R:5	0.0008318018466775382	0.9991681981533224
TCGA-BH-A18T-01	5:Ins:R:0	2.382634583482392e-06	0.9999976173654165
TCGA-BH-A18T-01	5:Ins:R:1	1.139542747597038e-06	0.9999988604572524
TCGA-BH-A18T-01	5:Ins:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	5:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A18T-01	5:Ins:R:4	0.0010561205705477634	0.9989438794294522
TCGA-BH-A18T-01	5:Ins:R:5	0.0004688959684922329	0.9995311040315077
TCGA-BH-A18T-01	2:Del:M:1	3.168969628590296e-07	0.9999996831030371
TCGA-BH-A18T-01	3:Del:M:1	2.628253068306662e-07	0.9999997371746933
TCGA-BH-A18T-01	3:Del:M:2	9.604450860806151e-07	0.9999990395549139
TCGA-BH-A18T-01	4:Del:M:1	5.657973055961326e-07	0.9999994342026943
TCGA-BH-A18T-01	4:Del:M:2	2.0558972595982496e-06	0.9999979441027405
TCGA-BH-A18T-01	4:Del:M:3	8.120445064656033e-06	0.9999918795549354
TCGA-BH-A18T-01	5:Del:M:1	5.7772530521833507e-08	0.9999999422274695
TCGA-BH-A18T-01	5:Del:M:2	3.7555428809219677e-07	0.9999996244457119
TCGA-BH-A18T-01	5:Del:M:3	1.6461390685565776e-06	0.9999983538609314
TCGA-BH-A18T-01	5:Del:M:4	4.179607758734406e-06	0.9999958203922412
TCGA-BH-A18T-01	5:Del:M:5	0.026722425382544383	0.9732775746174557
TCGA-BH-A18U-01	1:Del:C:0	1.6034350323933748e-06	0.9999983965649676
TCGA-BH-A18U-01	1:Del:C:1	0.36573808719418044	0.6342619128058197
TCGA-BH-A18U-01	1:Del:C:2	0.9997473510919023	0.0002526489080976818
TCGA-BH-A18U-01	1:Del:C:3	0.9998351336579756	0.00016486634202443753
TCGA-BH-A18U-01	1:Del:C:4	0.9984146183072333	0.0015853816927667338
TCGA-BH-A18U-01	1:Del:C:5	0.19880672096576563	0.8011932790342344
TCGA-BH-A18U-01	1:Del:T:0	1.8860250535288234e-05	0.9999811397494648
TCGA-BH-A18U-01	1:Del:T:1	0.9975943970359912	0.0024056029640088504
TCGA-BH-A18U-01	1:Del:T:2	0.9997307750666822	0.0002692249333178335
TCGA-BH-A18U-01	1:Del:T:3	0.9998424537722778	0.0001575462277222094
TCGA-BH-A18U-01	1:Del:T:4	0.9992575972099245	0.0007424027900754271
TCGA-BH-A18U-01	1:Del:T:5	0.431634711395962	0.568365288604038
TCGA-BH-A18U-01	1:Ins:C:0	1.342556400488111e-06	0.9999986574435996
TCGA-BH-A18U-01	1:Ins:C:1	2.867007285089889e-07	0.9999997132992716
TCGA-BH-A18U-01	1:Ins:C:2	4.587252641229855e-07	0.9999995412747359
TCGA-BH-A18U-01	1:Ins:C:3	6.215067923323873e-07	0.9999993784932075
TCGA-BH-A18U-01	1:Ins:C:4	3.576349369704417e-07	0.999999642365063
TCGA-BH-A18U-01	1:Ins:C:5	1.7656296381988214e-07	0.9999998234370363
TCGA-BH-A18U-01	1:Ins:T:0	4.0658926631196083e-07	0.9999995934107336
TCGA-BH-A18U-01	1:Ins:T:1	5.861753731952115e-08	0.9999999413824627
TCGA-BH-A18U-01	1:Ins:T:2	2.92411890577942e-07	0.9999997075881094
TCGA-BH-A18U-01	1:Ins:T:3	3.4606005471961945e-07	0.9999996539399454
TCGA-BH-A18U-01	1:Ins:T:4	1.0903508831781878e-06	0.9999989096491169
TCGA-BH-A18U-01	1:Ins:T:5	3.398964286306275e-08	0.9999999660103571
TCGA-BH-A18U-01	2:Del:R:0	1.5947918802054563e-08	0.9999999840520813
TCGA-BH-A18U-01	2:Del:R:1	7.937866830040949e-07	0.999999206213317
TCGA-BH-A18U-01	2:Del:R:2	0.00016560219881278716	0.9998343978011871
TCGA-BH-A18U-01	2:Del:R:3	7.976521269173607e-05	0.9999202347873083
TCGA-BH-A18U-01	2:Del:R:4	2.1806454914445585e-05	0.9999781935450855
TCGA-BH-A18U-01	2:Del:R:5	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	3:Del:R:0	0.00041837233450972946	0.9995816276654902
TCGA-BH-A18U-01	3:Del:R:1	1.522884839534245e-06	0.9999984771151605
TCGA-BH-A18U-01	3:Del:R:2	2.3874446597949786e-05	0.9999761255534022
TCGA-BH-A18U-01	3:Del:R:3	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	3:Del:R:4	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	3:Del:R:5	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	4:Del:R:0	1.2201340294735976e-07	0.9999998779865971
TCGA-BH-A18U-01	4:Del:R:1	0.0018943274175857857	0.9981056725824143
TCGA-BH-A18U-01	4:Del:R:2	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	4:Del:R:3	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	4:Del:R:4	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	4:Del:R:5	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	5:Del:R:0	2.487574595644414e-10	0.9999999997512425
TCGA-BH-A18U-01	5:Del:R:1	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	5:Del:R:2	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	5:Del:R:3	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	5:Del:R:4	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	5:Del:R:5	0.006667739891275973	0.993332260108724
TCGA-BH-A18U-01	2:Ins:R:0	6.931749518586736e-07	0.9999993068250482
TCGA-BH-A18U-01	2:Ins:R:1	3.5791123314974715e-07	0.9999996420887669
TCGA-BH-A18U-01	2:Ins:R:2	5.987418397877346e-07	0.9999994012581601
TCGA-BH-A18U-01	2:Ins:R:3	0.0003141257563032937	0.9996858742436966
TCGA-BH-A18U-01	2:Ins:R:4	4.020517173486091e-05	0.9999597948282651
TCGA-BH-A18U-01	2:Ins:R:5	1.0292773971940527e-05	0.999989707226028
TCGA-BH-A18U-01	3:Ins:R:0	1.0369467709394421e-06	0.999998963053229
TCGA-BH-A18U-01	3:Ins:R:1	1.364725998994726e-06	0.9999986352740009
TCGA-BH-A18U-01	3:Ins:R:2	0.00030211578164645784	0.9996978842183536
TCGA-BH-A18U-01	3:Ins:R:3	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	3:Ins:R:4	7.754609494228403e-05	0.9999224539050577
TCGA-BH-A18U-01	3:Ins:R:5	0.0020763688897453784	0.9979236311102546
TCGA-BH-A18U-01	4:Ins:R:0	1.9786903929787534e-06	0.9999980213096069
TCGA-BH-A18U-01	4:Ins:R:1	8.934457878054778e-07	0.9999991065542122
TCGA-BH-A18U-01	4:Ins:R:2	8.266590827214144e-06	0.9999917334091728
TCGA-BH-A18U-01	4:Ins:R:3	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	4:Ins:R:4	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	4:Ins:R:5	0.000277421121826808	0.9997225788781732
TCGA-BH-A18U-01	5:Ins:R:0	7.942127893733697e-07	0.9999992057872106
TCGA-BH-A18U-01	5:Ins:R:1	3.798478711009371e-07	0.9999996201521288
TCGA-BH-A18U-01	5:Ins:R:2	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	5:Ins:R:3	0.006667739907876242	0.9933322600921237
TCGA-BH-A18U-01	5:Ins:R:4	0.0003522882294131512	0.9996477117705869
TCGA-BH-A18U-01	5:Ins:R:5	0.00015634752998173906	0.9998436524700182
TCGA-BH-A18U-01	2:Del:M:1	1.0563234326938904e-07	0.9999998943676567
TCGA-BH-A18U-01	3:Del:M:1	8.760845096070074e-08	0.9999999123915491
TCGA-BH-A18U-01	3:Del:M:2	3.2014856701695035e-07	0.9999996798514329
TCGA-BH-A18U-01	4:Del:M:1	1.8859917300464682e-07	0.9999998114008269
TCGA-BH-A18U-01	4:Del:M:2	6.853000258037133e-07	0.9999993146999742
TCGA-BH-A18U-01	4:Del:M:3	2.706829675326463e-06	0.9999972931703246
TCGA-BH-A18U-01	5:Del:M:1	1.925751091564793e-08	0.9999999807424891
TCGA-BH-A18U-01	5:Del:M:2	1.2518479403985638e-07	0.999999874815206
TCGA-BH-A18U-01	5:Del:M:3	5.487136250248163e-07	0.9999994512863749
TCGA-BH-A18U-01	5:Del:M:4	1.3932064682825116e-06	0.9999986067935318
TCGA-BH-A18U-01	5:Del:M:5	0.009069039617155309	0.9909309603828448
TCGA-BH-A18V-01	1:Del:C:0	0.0	1.0
TCGA-BH-A18V-01	1:Del:C:1	0.0	1.0
TCGA-BH-A18V-01	1:Del:C:2	0.0	1.0
TCGA-BH-A18V-01	1:Del:C:3	0.0	1.0
TCGA-BH-A18V-01	1:Del:C:4	0.0	1.0
TCGA-BH-A18V-01	1:Del:C:5	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:0	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:1	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:2	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:3	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:4	0.0	1.0
TCGA-BH-A18V-01	1:Del:T:5	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:0	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:1	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:2	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:3	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:4	0.0	1.0
TCGA-BH-A18V-01	1:Ins:C:5	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:0	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:1	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:2	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:3	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:4	0.0	1.0
TCGA-BH-A18V-01	1:Ins:T:5	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:0	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:1	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:2	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:3	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:4	0.0	1.0
TCGA-BH-A18V-01	2:Del:R:5	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:0	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:1	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:2	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:3	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:4	0.0	1.0
TCGA-BH-A18V-01	3:Del:R:5	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:0	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:1	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:2	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:3	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:4	0.0	1.0
TCGA-BH-A18V-01	4:Del:R:5	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:0	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:1	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:2	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:3	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:4	0.0	1.0
TCGA-BH-A18V-01	5:Del:R:5	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:0	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:1	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:2	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:3	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:4	0.0	1.0
TCGA-BH-A18V-01	2:Ins:R:5	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:0	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:1	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:2	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:3	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:4	0.0	1.0
TCGA-BH-A18V-01	3:Ins:R:5	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:0	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:1	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:2	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:3	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:4	0.0	1.0
TCGA-BH-A18V-01	4:Ins:R:5	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:0	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:1	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:2	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:3	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:4	0.0	1.0
TCGA-BH-A18V-01	5:Ins:R:5	0.0	1.0
TCGA-BH-A18V-01	2:Del:M:1	0.0	1.0
TCGA-BH-A18V-01	3:Del:M:1	0.0	1.0
TCGA-BH-A18V-01	3:Del:M:2	0.0	1.0
TCGA-BH-A18V-01	4:Del:M:1	0.0	1.0
TCGA-BH-A18V-01	4:Del:M:2	0.0	1.0
TCGA-BH-A18V-01	4:Del:M:3	0.0	1.0
TCGA-BH-A18V-01	5:Del:M:1	0.0	1.0
TCGA-BH-A18V-01	5:Del:M:2	0.0	1.0
TCGA-BH-A18V-01	5:Del:M:3	0.0	1.0
TCGA-BH-A18V-01	5:Del:M:4	0.0	1.0
TCGA-BH-A18V-01	5:Del:M:5	0.0	1.0
TCGA-BH-A1EO-01	1:Del:C:0	4.810289671206175e-06	0.9999951897103289
TCGA-BH-A1EO-01	1:Del:C:1	0.6336871842721885	0.36631281572781144
TCGA-BH-A1EO-01	1:Del:C:2	0.9999157695101398	8.423048986008839e-05
TCGA-BH-A1EO-01	1:Del:C:3	0.9999450385117922	5.49614882078212e-05
TCGA-BH-A1EO-01	1:Del:C:4	0.9994709803036499	0.0005290196963500488
TCGA-BH-A1EO-01	1:Del:C:5	0.42674186223697996	0.5732581377630201
TCGA-BH-A1EO-01	1:Del:T:0	5.6578617432065286e-05	0.999943421382568
TCGA-BH-A1EO-01	1:Del:T:1	0.9991968442961693	0.0008031557038307473
TCGA-BH-A1EO-01	1:Del:T:2	0.9999102422455438	8.975775445624997e-05
TCGA-BH-A1EO-01	1:Del:T:3	0.9999474790744435	5.252092555653507e-05
TCGA-BH-A1EO-01	1:Del:T:4	0.9997524098622355	0.0002475901377645234
TCGA-BH-A1EO-01	1:Del:T:5	0.6949634434764678	0.30503655652353223
TCGA-BH-A1EO-01	1:Ins:C:0	4.027658386747241e-06	0.9999959723416132
TCGA-BH-A1EO-01	1:Ins:C:1	8.601016923434031e-07	0.9999991398983077
TCGA-BH-A1EO-01	1:Ins:C:2	1.376174529796907e-06	0.9999986238254701
TCGA-BH-A1EO-01	1:Ins:C:3	1.8645180593758856e-06	0.9999981354819406
TCGA-BH-A1EO-01	1:Ins:C:4	1.072904043495385e-06	0.9999989270959564
TCGA-BH-A1EO-01	1:Ins:C:5	5.296887044128313e-07	0.9999994703112955
TCGA-BH-A1EO-01	1:Ins:T:0	1.2197668070477004e-06	0.999998780233193
TCGA-BH-A1EO-01	1:Ins:T:1	1.7585259134247176e-07	0.9999998241474086
TCGA-BH-A1EO-01	1:Ins:T:2	8.772351587058437e-07	0.9999991227648414
TCGA-BH-A1EO-01	1:Ins:T:3	1.0381794456139868e-06	0.9999989618205544
TCGA-BH-A1EO-01	1:Ins:T:4	3.271045516359828e-06	0.9999967289544837
TCGA-BH-A1EO-01	1:Ins:T:5	1.0196892165741378e-07	0.9999998980310782
TCGA-BH-A1EO-01	2:Del:R:0	4.784375488014706e-08	0.9999999521562452
TCGA-BH-A1EO-01	2:Del:R:1	2.3813562684344978e-06	0.9999976186437316
TCGA-BH-A1EO-01	2:Del:R:2	0.0004966421063886795	0.9995033578936113
TCGA-BH-A1EO-01	2:Del:R:3	0.00023925746922936588	0.9997607425307706
TCGA-BH-A1EO-01	2:Del:R:4	6.541651173890896e-05	0.9999345834882611
TCGA-BH-A1EO-01	2:Del:R:5	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	3:Del:R:0	0.0012540676690924856	0.9987459323309076
TCGA-BH-A1EO-01	3:Del:R:1	4.56864060357571e-06	0.9999954313593965
TCGA-BH-A1EO-01	3:Del:R:2	7.161992002193752e-05	0.999928380079978
TCGA-BH-A1EO-01	3:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	3:Del:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	3:Del:R:5	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	4:Del:R:0	3.660401195184781e-07	0.9999996339598806
TCGA-BH-A1EO-01	4:Del:R:1	0.00566153265967181	0.9943384673403283
TCGA-BH-A1EO-01	4:Del:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	4:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	4:Del:R:4	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	4:Del:R:5	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	5:Del:R:0	7.462723783220426e-10	0.9999999992537277
TCGA-BH-A1EO-01	5:Del:R:1	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	5:Del:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	5:Del:R:3	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	5:Del:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	5:Del:R:5	0.019739977601613577	0.9802600223983865
TCGA-BH-A1EO-01	2:Ins:R:0	2.0795219726309343e-06	0.9999979204780274
TCGA-BH-A1EO-01	2:Ins:R:1	1.0737329308470865e-06	0.9999989262670691
TCGA-BH-A1EO-01	2:Ins:R:2	1.7962233684150355e-06	0.9999982037766316
TCGA-BH-A1EO-01	2:Ins:R:3	0.0009417855906879805	0.9990582144093121
TCGA-BH-A1EO-01	2:Ins:R:4	0.00012060581724939326	0.9998793941827505
TCGA-BH-A1EO-01	2:Ins:R:5	3.087768628173023e-05	0.9999691223137183
TCGA-BH-A1EO-01	3:Ins:R:0	3.1108338612800713e-06	0.9999968891661386
TCGA-BH-A1EO-01	3:Ins:R:1	4.094166822152365e-06	0.9999959058331778
TCGA-BH-A1EO-01	3:Ins:R:2	0.0009058000319700254	0.99909419996803
TCGA-BH-A1EO-01	3:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	3:Ins:R:4	0.00023260221004072493	0.9997673977899594
TCGA-BH-A1EO-01	3:Ins:R:5	0.006203345800770032	0.9937966541992299
TCGA-BH-A1EO-01	4:Ins:R:0	5.936047687735196e-06	0.9999940639523122
TCGA-BH-A1EO-01	4:Ins:R:1	2.680332573952737e-06	0.999997319667426
TCGA-BH-A1EO-01	4:Ins:R:2	2.479936246927781e-05	0.9999752006375306
TCGA-BH-A1EO-01	4:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	4:Ins:R:4	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	4:Ins:R:5	0.0008318018466775382	0.9991681981533224
TCGA-BH-A1EO-01	5:Ins:R:0	2.382634583482392e-06	0.9999976173654165
TCGA-BH-A1EO-01	5:Ins:R:1	1.139542747597038e-06	0.9999988604572524
TCGA-BH-A1EO-01	5:Ins:R:2	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	5:Ins:R:3	0.01973997765011225	0.9802600223498878
TCGA-BH-A1EO-01	5:Ins:R:4	0.0010561205705477634	0.9989438794294522
TCGA-BH-A1EO-01	5:Ins:R:5	0.0004688959684922329	0.9995311040315077
TCGA-BH-A1EO-01	2:Del:M:1	3.168969628590296e-07	0.9999996831030371
TCGA-BH-A1EO-01	3:Del:M:1	2.628253068306662e-07	0.9999997371746933
TCGA-BH-A1EO-01	3:Del:M:2	9.604450860806151e-07	0.9999990395549139
TCGA-BH-A1EO-01	4:Del:M:1	5.657973055961326e-07	0.9999994342026943
TCGA-BH-A1EO-01	4:Del:M:2	2.0558972595982496e-06	0.9999979441027405
TCGA-BH-A1EO-01	4:Del:M:3	8.120445064656033e-06	0.9999918795549354
TCGA-BH-A1EO-01	5:Del:M:1	5.7772530521833507e-08	0.9999999422274695
TCGA-BH-A1EO-01	5:Del:M:2	3.7555428809219677e-07	0.9999996244457119
TCGA-BH-A1EO-01	5:Del:M:3	1.6461390685565776e-06	0.9999983538609314
TCGA-BH-A1EO-01	5:Del:M:4	4.179607758734406e-06	0.9999958203922412
TCGA-BH-A1EO-01	5:Del:M:5	0.026722425382544383	0.9732775746174557
TCGA-BH-A1EU-01	1:Del:C:0	1.924088102219096e-05	0.9999807591189778
TCGA-BH-A1EU-01	1:Del:C:1	0.8737314568964701	0.12626854310352975
TCGA-BH-A1EU-01	1:Del:C:2	0.9999789410471804	2.105895281945604e-05
TCGA-BH-A1EU-01	1:Del:C:3	0.9999862590615312	1.374093846877601e-05
TCGA-BH-A1EU-01	1:Del:C:4	0.9998676925809895	0.00013230741901048456
TCGA-BH-A1EU-01	1:Del:C:5	0.7485958665213018	0.2514041334786982
TCGA-BH-A1EU-01	1:Del:T:0	0.00022627606256792694	0.999773723937432
TCGA-BH-A1EU-01	1:Del:T:1	0.9997990900525646	0.0002009099474353661
TCGA-BH-A1EU-01	1:Del:T:2	0.9999775590506991	2.2440949300975334e-05
TCGA-BH-A1EU-01	1:Del:T:3	0.9999868692513816	1.3130748618436786e-05
TCGA-BH-A1EU-01	1:Del:T:4	0.9999380909695098	6.19090304901718e-05
TCGA-BH-A1EU-01	1:Del:T:5	0.9011191569714336	0.09888084302856642
TCGA-BH-A1EU-01	1:Ins:C:0	1.6110438884956098e-05	0.9999838895611151
TCGA-BH-A1EU-01	1:Ins:C:1	3.4403978920974644e-06	0.9999965596021079
TCGA-BH-A1EU-01	1:Ins:C:2	5.504675393005416e-06	0.999994495324607
TCGA-BH-A1EU-01	1:Ins:C:3	7.458030520605763e-06	0.9999925419694794
TCGA-BH-A1EU-01	1:Ins:C:4	4.2916023605489635e-06	0.9999957083976395
TCGA-BH-A1EU-01	1:Ins:C:5	2.1187514508151924e-06	0.9999978812485492
TCGA-BH-A1EU-01	1:Ins:T:0	4.879049374283371e-06	0.9999951209506257
TCGA-BH-A1EU-01	1:Ins:T:1	7.034099942804763e-07	0.9999992965900057
TCGA-BH-A1EU-01	1:Ins:T:2	3.508931400349393e-06	0.9999964910685997
TCGA-BH-A1EU-01	1:Ins:T:3	4.152704848697495e-06	0.9999958472951513
TCGA-BH-A1EU-01	1:Ins:T:4	1.3084053669834035e-05	0.9999869159463302
TCGA-BH-A1EU-01	1:Ins:T:5	4.078755618577615e-07	0.9999995921244381
TCGA-BH-A1EU-01	2:Del:R:0	1.913749920522936e-07	0.9999998086250079
TCGA-BH-A1EU-01	2:Del:R:1	9.525357023932017e-06	0.9999904746429761
TCGA-BH-A1EU-01	2:Del:R:2	0.001983612988356326	0.9980163870116436
TCGA-BH-A1EU-01	2:Del:R:3	0.0009563434399839696	0.999043656560016
TCGA-BH-A1EU-01	2:Del:R:4	0.0002616147051913362	0.9997383852948086
TCGA-BH-A1EU-01	2:Del:R:5	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	3:Del:R:0	0.004997469182781704	0.9950025308172182
TCGA-BH-A1EU-01	3:Del:R:1	1.8274311948012135e-05	0.999981725688052
TCGA-BH-A1EU-01	3:Del:R:2	0.00028641814035483494	0.9997135818596451
TCGA-BH-A1EU-01	3:Del:R:3	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	3:Del:R:4	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	3:Del:R:5	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	4:Del:R:0	1.4641588702512488e-06	0.9999985358411297
TCGA-BH-A1EU-01	4:Del:R:1	0.02226791898686603	0.9777320810131339
TCGA-BH-A1EU-01	4:Del:R:2	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	4:Del:R:3	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	4:Del:R:4	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	4:Del:R:5	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	5:Del:R:0	2.9850895066051012e-09	0.9999999970149106
TCGA-BH-A1EU-01	5:Del:R:1	0.07454534035945348	0.9254546596405465
